file,bytes,MB,GB
C_efficiency_evolution/detailed_results/DreadPoor_UNTESTED-VENN_1.2-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,114717,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_VENN_1.2-8B-Model_Stock/results_2024-12-28T01-33-18.984448.json,115090,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_VENN_1.2-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,115112,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_WIP-Acacia-8B-Model_Stock/results_2024-11-29T21-25-50.060860.json,115093,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_WIP-Acacia-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,115112,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_WIP_Damascus-8B-TIES/results_2024-10-30T03-24-17.255548.json,119062,0.119,0.000119
C_efficiency_evolution/detailed_results/DreadPoor_WIP_Damascus-8B-TIES/results_2025-02-13T18-27-04.338360.json,119097,0.119,0.000119
C_efficiency_evolution/detailed_results/DreadPoor_Wannabe-8B-Model_Stock/results_2025-01-28T14-17-48.746318.json,115115,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Wannabe-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,115135,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_What_A_Thrill-8B-Model_Stock/results_2025-01-16T13-47-28.929851.json,119582,0.120,0.000120
C_efficiency_evolution/detailed_results/DreadPoor_What_A_Thrill-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,119605,0.120,0.000120
C_efficiency_evolution/detailed_results/DreadPoor_Winter-8B-SCE/results_2025-02-03T22-31-58.226839.json,115087,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Winter-8B-SCE/results_2025-02-13T18-27-04.338360.json,115108,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Winter_Dawn-8B-TIES/results_2025-02-01T16-17-05.641334.json,115145,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Winter_Dawn-8B-TIES/results_2025-02-13T18-27-04.338360.json,65536,0.066,0.000066
C_efficiency_evolution/detailed_results/DreadPoor_Winter_Dusk-8B-TIES/results_2025-02-01T15-20-14.885144.json,115148,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Winter_Dusk-8B-TIES/results_2025-02-13T18-27-04.338360.json,115167,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Winter_Night-8B-Model_Stock/results_2025-02-18T19-05-03.458954.json,113998,0.114,0.000114
C_efficiency_evolution/detailed_results/DreadPoor_Yafune-8B-Model_Stock/results_2025-02-24T16-41-29.051993.json,113986,0.114,0.000114
C_efficiency_evolution/detailed_results/DreadPoor_Yearn_V3-8B-Model_Stock/results_2025-01-25T07-47-31.767590.json,115108,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Yearn_V3-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,115142,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_ZEUS-8B-V17-Abliterated_ALT/results_2025-01-18T16-39-02.419840.json,119578,0.120,0.000120
C_efficiency_evolution/detailed_results/DreadPoor_ZEUS-8B-V17-Abliterated_ALT/results_2025-02-13T18-27-04.338360.json,119597,0.120,0.000120
C_efficiency_evolution/detailed_results/DreadPoor_Zelus-8B-Model_Stock/results_2025-01-15T14-06-07.680636.json,115074,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Zelus-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,115094,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Zelus_V2-8B-Model_Stock/results_2025-01-15T23-22-25.558353.json,115136,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_Zelus_V2-8B-Model_Stock/results_2025-02-13T18-27-04.338360.json,115153,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_felix_dies-mistral-7B-model_stock/results_2024-10-04T20-17-02.592191.json,118633,0.119,0.000119
C_efficiency_evolution/detailed_results/DreadPoor_felix_dies-mistral-7B-model_stock/results_2025-02-13T18-27-04.338360.json,118654,0.119,0.000119
C_efficiency_evolution/detailed_results/DreadPoor_hakuchido-8B-MODEL_STOCK/results_2025-02-27T14-30-59.823930.json,118405,0.118,0.000118
C_efficiency_evolution/detailed_results/DreadPoor_ichor-8B-Model_Stock/results_2025-03-03T05-09-40.415004.json,113980,0.114,0.000114
C_efficiency_evolution/detailed_results/DreadPoor_ichor_1.1-8B-Model_Stock/results_2025-03-06T05-28-40.569766.json,118434,0.118,0.000118
C_efficiency_evolution/detailed_results/DreadPoor_inexpertus-8B-Model_Stock/results_2025-03-07T04-36-48.980204.json,113985,0.114,0.000114
C_efficiency_evolution/detailed_results/DreadPoor_inexpertus_1.1-8B-LINEAR/results_2025-03-07T19-46-05.126898.json,113990,0.114,0.000114
C_efficiency_evolution/detailed_results/DreadPoor_inexpertus_1.2-8B-LINEAR/results_2025-03-08T03-04-56.665051.json,114002,0.114,0.000114
C_efficiency_evolution/detailed_results/DreadPoor_mergekit-nuslerp-nqzkedi/results_2025-01-29T01-28-19.123593.json,115147,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_mergekit-nuslerp-nqzkedi/results_2025-02-13T18-27-04.338360.json,115155,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_remember_to_breathe-8b-Model-Stock/results_2024-12-06T05-58-31.123091.json,118787,0.119,0.000119
C_efficiency_evolution/detailed_results/DreadPoor_remember_to_breathe-8b-Model-Stock/results_2025-02-13T18-27-04.338360.json,118803,0.119,0.000119
C_efficiency_evolution/detailed_results/DreadPoor_test/results_2025-01-27T19-47-15.817165.json,115083,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_test/results_2025-02-13T18-27-04.338360.json,114899,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_test_ALT/results_2025-01-28T22-34-17.675705.json,114757,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_test_ALT/results_2025-02-13T18-27-04.338360.json,114906,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_tests_pending-do_not_use_yet/results_2025-02-04T23-47-56.162324.json,115142,0.115,0.000115
C_efficiency_evolution/detailed_results/DreadPoor_tests_pending-do_not_use_yet/results_2025-02-13T18-27-04.338360.json,115163,0.115,0.000115
C_efficiency_evolution/detailed_results/EVA-UNIT-01_EVA-Qwen2.5-14B-v0.2/results_2025-02-13T18-27-04.338360.json,114632,0.115,0.000115
C_efficiency_evolution/detailed_results/EVA-UNIT-01_EVA-Qwen2.5-72B-v0.2/results_2024-11-28T01-23-33.473911.json,114963,0.115,0.000115
C_efficiency_evolution/detailed_results/Edgerunners_meta-llama-3-8b-instruct-hf-ortho-baukit-34fail-3000total-bf16/results_2025-02-01T09-23-19.367481.json,115260,0.115,0.000115
C_efficiency_evolution/detailed_results/EleutherAI_gpt-j-6b/results_2025-02-13T18-27-04.338360.json,120059,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_gpt-neo-1.3B/results_2025-02-13T18-27-04.338360.json,120029,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_gpt-neo-125m/results_2025-02-13T18-27-04.338360.json,118499,0.118,0.000118
C_efficiency_evolution/detailed_results/EleutherAI_gpt-neo-2.7B/results_2025-02-13T18-27-04.338360.json,120002,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_gpt-neox-20b/results_2025-02-13T18-27-04.338360.json,120044,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_pythia-1.4b/results_2025-02-13T18-27-04.338360.json,114592,0.115,0.000115
C_efficiency_evolution/detailed_results/EleutherAI_pythia-12b/results_2025-02-13T18-27-04.338360.json,120080,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_pythia-160m/results_2025-02-13T18-27-04.338360.json,120014,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_pythia-1b/results_2025-01-27T10-10-36.877664.json,114511,0.115,0.000115
C_efficiency_evolution/detailed_results/EleutherAI_pythia-2.8b/results_2025-02-13T18-27-04.338360.json,120005,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_pythia-410m/results_2025-02-13T18-27-04.338360.json,120027,0.120,0.000120
C_efficiency_evolution/detailed_results/EleutherAI_pythia-6.9b/results_2024-06-16T22-34-46.256992.json,120068,0.120,0.000120
C_efficiency_evolution/detailed_results/Enno-Ai_EnnoAi-Pro-French-Llama-3-8B-v0.4/results_2024-07-22T09-45-37.259005.json,118822,0.119,0.000119
C_efficiency_evolution/detailed_results/Enno-Ai_EnnoAi-Pro-Llama-3-8B-v0.3/results_2025-02-13T18-27-04.338360.json,118883,0.119,0.000119
C_efficiency_evolution/detailed_results/Enno-Ai_EnnoAi-Pro-Llama-3-8B/results_2025-02-13T18-27-04.338360.json,118832,0.119,0.000119
C_efficiency_evolution/detailed_results/Enno-Ai_EnnoAi-Pro-Llama-3.1-8B-v0.9/results_2025-02-13T18-27-04.338360.json,118883,0.119,0.000119
C_efficiency_evolution/detailed_results/EnnoAi_EnnoAi-Pro-Llama-3.1-8B-v1.0/results_2024-09-10T15-36-07.744412.json,118752,0.119,0.000119
C_efficiency_evolution/detailed_results/Epiculous_Azure_Dusk-v0.2/results_2025-02-13T18-27-04.338360.json,118884,0.119,0.000119
C_efficiency_evolution/detailed_results/Epiculous_Crimson_Dawn-v0.2/results_2025-02-13T18-27-04.338360.json,118939,0.119,0.000119
C_efficiency_evolution/detailed_results/Epiculous_NovaSpark/results_2025-02-13T18-27-04.338360.json,119021,0.119,0.000119
C_efficiency_evolution/detailed_results/Epiculous_Violet_Twilight-v0.2/results_2024-10-24T00-00-00.000000.json,118930,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Athene-codegemma-2-7b-it-alpaca-v1.2/results_2024-09-02T14-11-04.110306.json,118655,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-12B-v1.2/results_2025-02-13T18-27-04.338360.json,118626,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1-8B-Philos/results_2025-02-13T18-27-04.338360.json,118722,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.01-8B-Philos/results_2025-02-13T18-27-04.338360.json,118713,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.03-8B-Philos/results_2025-02-13T18-27-04.338360.json,118718,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.04-8B-Philos/results_2024-09-14T01-13-51.381155.json,118693,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo/results_2024-09-14T01-20-38.820444.json,118715,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math/results_2025-02-13T18-27-04.338360.json,118758,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection/results_2025-02-13T18-27-04.338360.json,118751,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1/results_2024-09-14T02-25-21.957551.json,118710,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Llama-3.1-8B-Philos-Reflection/results_2025-02-13T18-27-04.338360.json,118734,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-MathMistral-Nemo-Base-2407-v2dpo/results_2024-09-02T16-12-06.252706.json,119587,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math/results_2024-10-15T15-17-27.675353.json,118778,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT/results_2025-02-13T18-27-04.338360.json,118785,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI2_Fireball-Phi-3-medium-4k-inst-Philos/results_2024-09-21T11-05-45.666210.json,119034,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Alpaca-Llama3.1-8B/results_2024-09-13T23-51-55.057359.json,118637,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Athena-gemma-2-2b-it-Philos/results_2025-02-13T18-27-04.338360.json,119176,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Athena-gemma-2-2b-it/results_2025-02-13T18-27-04.338360.json,118534,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Athene-codegemma-2-7b-it-alpaca-v1.3/results_2024-09-12T00-22-14.676123.json,118658,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_DeepPhi-3.5-mini-instruct/results_2025-02-28T03-49-49.665483.json,113465,0.113,0.000113
C_efficiency_evolution/detailed_results/EpistemeAI_DeepThinkers-Phi4/results_2025-03-01T23-25-47.678589.json,114032,0.114,0.000114
C_efficiency_evolution/detailed_results/EpistemeAI_FineLlama3.1-8B-Instruct/results_2024-09-06T12-17-19.771656.json,118690,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-12B-v1.13a-philosophers/results_2024-09-10T07-39-57.330192.json,118635,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-12B/results_2025-02-13T18-27-04.338360.json,118553,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200/results_2024-09-16T11-50-18.226636.json,118724,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta/results_2025-02-13T18-27-04.338360.json,123638,0.124,0.000124
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2/results_2025-02-13T18-27-04.338360.json,118702,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto/results_2025-02-13T18-27-04.338360.json,114781,0.115,0.000115
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto/results_2024-10-29T22-09-32.822876.json,128446,0.128,0.000128
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds/results_2025-02-13T18-27-04.338360.json,119709,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code/results_2024-10-07T10-02-11.286074.json,118761,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K/results_2025-02-13T18-27-04.338360.json,118769,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT/results_2024-10-11T07-28-43.923029.json,118768,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto/results_2025-02-13T18-27-04.338360.json,124513,0.125,0.000125
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Math/results_2024-09-24T02-54-03.656817.json,118668,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO/results_2024-10-09T10-38-32.448780.json,118765,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-Mistral-Nemo-Base-2407-v1-DPO2/results_2025-02-13T18-27-04.338360.json,118651,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Fireball-R1-Llama-3.1-8B/results_2025-02-19T13-46-24.133657.json,123239,0.123,0.000123
C_efficiency_evolution/detailed_results/EpistemeAI_Llama-3.2-3B-Agent007-Coder/results_2025-02-13T18-27-04.338360.json,118673,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_Mistral-Nemo-Instruct-12B-Philosophy-Math/results_2025-02-13T18-27-04.338360.json,118695,0.119,0.000119
C_efficiency_evolution/detailed_results/EpistemeAI_OpenReasoner-Llama-3.2-3B-rs1.0/results_2025-02-18T16-15-11.292536.json,123272,0.123,0.000123
C_efficiency_evolution/detailed_results/EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy/results_2025-02-13T18-27-04.338360.json,124548,0.125,0.000125
C_efficiency_evolution/detailed_results/EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic/results_2024-12-20T17-44-58.771039.json,124522,0.125,0.000125
C_efficiency_evolution/detailed_results/EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent/results_2024-12-20T17-48-24.829103.json,124525,0.125,0.000125
C_efficiency_evolution/detailed_results/EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO/results_2025-02-13T18-27-04.338360.json,114762,0.115,0.000115
C_efficiency_evolution/detailed_results/EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT/results_2025-01-29T06-39-48.331687.json,119569,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.2/results_2025-02-13T18-27-04.338360.json,119532,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.3/results_2025-02-13T18-27-04.338360.json,119561,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO/results_2025-02-13T18-27-04.338360.json,119634,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1/results_2025-02-13T18-27-04.338360.json,119529,0.120,0.000120
C_efficiency_evolution/detailed_results/EpistemeAI_ReasoningCore-3B-T1_1/results_2025-02-13T18-27-04.338360.json,119561,0.120,0.000120
C_efficiency_evolution/detailed_results/Eric111_CatunaMayo-DPO/results_2025-02-13T18-27-04.338360.json,118569,0.119,0.000119
C_efficiency_evolution/detailed_results/Eric111_CatunaMayo/results_2025-02-13T18-27-04.338360.json,118560,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties-v2/results_2025-02-13T18-27-04.338360.json,118684,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties/results_2025-02-13T18-27-04.338360.json,118681,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_Herplete-LLM-Llama-3.1-8b-Ties/results_2024-10-17T17-17-33.503999.json,118630,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_Herplete-LLM-Llama-3.1-8b/results_2025-02-13T18-27-04.338360.json,118656,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_Qwen2.5-7B-della-test/results_2025-02-13T18-27-04.338360.json,117124,0.117,0.000117
C_efficiency_evolution/detailed_results/Etherll_Qwen2.5-Coder-7B-Instruct-Ties/results_2025-02-13T18-27-04.338360.json,118648,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_Replete-LLM-V3-Llama-3.1-8b/results_2025-02-13T18-27-04.338360.json,119344,0.119,0.000119
C_efficiency_evolution/detailed_results/Etherll_SuperHermes/results_2025-02-13T18-27-04.338360.json,118621,0.119,0.000119
C_efficiency_evolution/detailed_results/Eurdem_Defne-llama3.1-8B/results_2024-08-12T18-16-51.931979.json,119052,0.119,0.000119
C_efficiency_evolution/detailed_results/FINGU-AI_Chocolatine-Fusion-14B/results_2025-02-13T18-27-04.338360.json,49152,0.049,0.000049
C_efficiency_evolution/detailed_results/FINGU-AI_L3-8B/results_2025-02-13T18-27-04.338360.json,119523,0.120,0.000120
C_efficiency_evolution/detailed_results/FINGU-AI_Phi-4-RRStock/results_2025-02-05T16-09-19.318994.json,114607,0.115,0.000115
