Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
Nekochu/Luminia-8B-RP,8.03,2024-09-24,apache-2.0,🔶 fine-tuned on domain-specific datasets,24.61809279716832,55.74165436597117,31.802699112572423,13.595166163141995,6.263982102908276,11.070052083333328,29.235002955082745
NeverSleep/Lumimaid-v0.2-12B,12.248,2024-07-31,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,18.147314436553692,10.993497253952846,34.40988943485442,5.664652567975831,8.612975391498878,21.297656250000003,27.905215721040182
NeverSleep/Lumimaid-v0.2-8B,8.03,2024-08-09,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,24.41199658071584,50.3810999259742,31.963373781180234,14.350453172205437,8.165548098434002,12.321093750000001,29.290410756501185
Nexesenex/Dolphin3.0-Llama3.1-1B-abliterated,1.236,2025-03-05,llama3.1,🤝 base merges and moerges,11.378391787254499,53.11883580012146,6.8620788810826765,3.8519637462235647,0.0,0.29296874999999956,4.14450354609929
Nexesenex/Llama_3.1_8b_DeepDive_3_Prev_v1.0,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,26.648390871227136,68.09144181881851,31.122746611299153,18.65558912386707,5.480984340044745,9.456250000000002,27.083333333333332
Nexesenex/Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,8.03,2025-02-27,llama3.1,🤝 base merges and moerges,27.472783833453928,71.0090338080737,30.73278378127992,19.259818731117825,6.711409395973152,10.003385416666669,27.12027186761229
Nexesenex/Llama_3.1_8b_DobHerWild_R1_v1.1R,8.03,2025-02-27,llama3.1,🤝 base merges and moerges,29.728397716509164,75.99990248097271,32.825750312399464,23.187311178247736,6.599552572706939,9.885677083333336,29.8721926713948
Nexesenex/Llama_3.1_8b_DoberWild_v2.01,8.031,2025-02-27,llama3.1,🤝 base merges and moerges,30.16438239831213,79.95662619627035,32.37775915384321,20.01510574018127,7.046979865771815,10.581770833333328,31.008052600472812
Nexesenex/Llama_3.1_8b_DoberWild_v2.02,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,29.47563015963895,77.46368524404136,33.35331271516665,19.939577039274926,5.92841163310962,9.456250000000002,30.712544326241126
Nexesenex/Llama_3.1_8b_DoberWild_v2.03,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,29.82476968118114,77.64354135914928,33.032829118870865,20.770392749244714,7.270693512304256,9.989583333333336,30.24157801418439
Nexesenex/Llama_3.1_8b_DodoWild_v2.01,8.031,2025-02-27,llama3.1,🤝 base merges and moerges,30.309648600363573,79.77677008116243,32.110872058033216,19.86404833836858,7.158836689038028,12.521093749999997,30.426270685579198
Nexesenex/Llama_3.1_8b_DodoWild_v2.02,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,30.733559169624357,80.16895171478345,32.31915252588661,22.734138972809667,7.270693512304249,11.232812499999994,30.67560579196217
Nexesenex/Llama_3.1_8b_DodoWild_v2.03,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,30.60438973869286,79.41207108250552,33.022959512096214,22.20543806646526,7.718120805369126,10.31510416666667,30.952644799054376
Nexesenex/Llama_3.1_8b_DodoWild_v2.10,8.03,2025-03-01,llama3.1,🤝 base merges and moerges,30.406547342023725,80.53863748188141,32.75807763538685,19.71299093655589,6.152125279642054,11.558333333333328,31.719119385342786
Nexesenex/Llama_3.1_8b_Dolermed_R1_V1.01,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,29.312043044222406,75.33544329046929,33.28793158004305,20.166163141993955,7.38255033557047,9.33854166666667,30.361628250591018
Nexesenex/Llama_3.1_8b_Dolermed_R1_V1.03,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,29.78932292513281,75.64019025075689,33.285577384040586,20.921450151057403,9.060402684563762,9.605208333333328,30.223108747044915
Nexesenex/Llama_3.1_8b_Dolermed_V1.01,8.031,2025-02-28,llama3.1,🤝 base merges and moerges,23.45268314376055,50.865703001369695,31.7058028455963,13.444108761329304,5.92841163310962,10.211197916666668,28.560874704491717
Nexesenex/Llama_3.1_8b_Dolerstormed_V1.04,8.03,2025-03-01,llama3.1,🤝 base merges and moerges,30.113033386800094,78.89001183526376,31.641151925155338,19.259818731117825,9.61968680089485,9.169791666666667,32.097739361702125
Nexesenex/Llama_3.1_8b_Hermedash_R1_V1.04,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,30.277769930189056,78.71514248859691,31.658971634698442,18.65558912386707,9.731543624161072,10.881510416666664,32.023862293144205
Nexesenex/Llama_3.1_8b_Hermedive_R1_V1.01,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,23.809186985379387,50.01141415887623,31.129961752766558,17.749244712990937,4.36241610738255,12.63880208333333,26.963283096926716
Nexesenex/Llama_3.1_8b_Hermedive_R1_V1.03,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,26.50163295870381,66.47528557560605,30.801237679727436,18.580060422960727,6.375838926174497,9.130729166666669,27.64664598108747
Nexesenex/Llama_3.1_8b_Hermedive_V1.01,8.031,2025-02-28,llama3.1,🤝 base merges and moerges,22.78885888839048,50.61592131101034,27.6484297794192,16.46525679758308,5.257270693512303,8.407031249999996,28.33924349881796
Nexesenex/Llama_3.1_8b_Mediver_V1.01,8.031,2025-02-27,llama3.1,🤝 base merges and moerges,11.984272459370358,18.847103463255273,20.441503466276757,0.1510574018126888,3.6912751677852316,6.622656250000001,22.1520390070922
Nexesenex/Llama_3.1_8b_Medusa_v1.01,8.031,2025-02-27,llama3.1,🤝 base merges and moerges,27.38168287785029,76.85419132346618,30.029014461113167,14.652567975830816,5.592841163310966,9.03463541666667,28.126846926713938
Nexesenex/Llama_3.1_8b_Smarteaz_0.2_R1,8.03,2025-02-27,llama3.1,🤝 base merges and moerges,28.105107642426063,63.455298607694246,30.6976172290985,26.057401812688823,6.711409395973152,12.316927083333331,29.391991725768314
Nexesenex/Llama_3.1_8b_Smarteaz_V1.01,8.03,2025-02-27,llama3.1,🤝 base merges and moerges,30.623634123187415,81.51283040111349,32.275457070272665,23.413897280966765,7.941834451901568,8.199218750000002,30.398566784869974
Nexesenex/Llama_3.1_8b_Stormeder_v1.04,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,29.709951883012703,78.52531283660687,31.780498933752288,18.50453172205438,9.395973154362418,8.36197916666667,31.691415484633573
Nexesenex/Llama_3.1_8b_Typhoon_v1.03,8.03,2025-02-28,llama3.1,🤝 base merges and moerges,30.634801511067575,80.7834324037997,33.3207800758965,22.734138972809667,7.606263982102905,7.783593750000001,31.580599881796683
Nexesenex/Llama_3.2_1b_AquaSyn_0.1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,6.988906174606645,27.41004977903075,6.212570678140739,2.190332326283988,0.0,1.920572916666666,4.199911347517731
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,1.498,2025-02-26,,🤝 base merges and moerges,5.867026710843518,24.312601674667658,3.648692187121848,2.3413897280966767,2.0134228187919474,1.5950520833333328,1.2910017730496441
Nexesenex/Llama_3.2_1b_Dolto_0.1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,11.865611272101537,54.337823641271825,6.613056736761025,3.7009063444108756,0.0,2.498958333333334,4.042922576832151
Nexesenex/Llama_3.2_1b_Odyssea_V1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,5.724136311067048,25.526602747376963,2.6467030023577163,1.4350453172205437,1.1185682326621946,1.920572916666666,1.6973256501182026
Nexesenex/Llama_3.2_1b_Odyssea_V1.01,1.498,2025-02-26,,🤝 base merges and moerges,5.655298422411647,24.95456499864803,2.848403718897272,1.7371601208459215,0.7829977628635317,1.920572916666666,1.6880910165484628
Nexesenex/Llama_3.2_1b_OpenTree_R1_0.1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,12.343255865705624,53.663390913886275,6.205590121534224,4.758308157099698,0.33557046979865535,1.6000000000000014,7.496675531914894
Nexesenex/Llama_3.2_1b_OrcaSun_V1,1.498,2025-03-06,llama3.2,🤝 base merges and moerges,14.801537525133925,59.48605256275572,9.790397902616846,5.966767371601208,0.0,3.5205729166666675,10.045434397163119
Nexesenex/Llama_3.2_1b_RandomLego_RP_R1_0.1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,12.811633255227909,55.42693386880145,7.937728461020434,5.664652567975831,0.0,1.58125,6.259234633569739
Nexesenex/Llama_3.2_1b_SunOrca_V1,1.498,2025-03-06,llama3.2,🤝 base merges and moerges,14.008724276561884,54.295380700984495,7.852676178179103,6.722054380664652,3.243847874720355,2.114583333333334,9.82380319148936
Nexesenex/Llama_3.2_1b_Sydonia_0.1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,5.524505982897409,21.96704743414141,4.742438568322573,2.0392749244712993,0.0,1.9067708333333335,2.491504137115838
Nexesenex/Llama_3.2_1b_Syneridol_0.2,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,5.41209307631663,21.5748658005204,4.769662709936999,2.190332326283988,0.0,1.4184895833333335,2.519208037825059
Nexesenex/Llama_3.2_1b_Synopsys_0.1,1.498,2025-02-22,llama3.2,🤝 base merges and moerges,4.959888823517752,17.638089158987043,4.9658457398394615,1.6616314199395772,0.0,2.9283854166666674,2.565381205673758
Nexesenex/Llama_3.2_1b_Synopsys_0.11,1.498,2025-02-26,,🤝 base merges and moerges,6.557108632155365,28.421698870109086,3.4442338168143976,1.283987915407855,1.6778523489932917,3.1500000000000004,1.3648788416075646
Nexesenex/Llama_3.2_3b_Kermes_v1,3.213,2025-02-13,llama3.2,🤝 base merges and moerges,17.069896218578325,48.51759996808468,21.16913127462915,3.096676737160121,3.1319910514541416,9.310937500000003,17.193040780141843
Nexesenex/Llama_3.2_3b_Kermes_v2,3.213,2025-02-12,llama3.2,🤝 base merges and moerges,18.49497166284455,57.53766672429155,22.049944802060324,5.438066465256798,2.0134228187919474,4.659895833333333,19.270833333333332
Nexesenex/Llama_3.2_3b_Kermes_v2.1,3.213,2025-02-13,llama3.2,🤝 base merges and moerges,18.90711773153537,55.839062576186734,22.166370114893436,5.211480362537765,3.9149888143176734,7.510937500000001,18.799867021276594
Nexesenex/Nemotron_W_4b_Halo_0.1,4.513,2025-02-21,,🤝 base merges and moerges,15.094245712466758,36.27275628665275,18.55038854839016,4.229607250755287,4.026845637583901,10.763802083333337,16.722074468085104
Nexesenex/Nemotron_W_4b_MagLight_0.1,4.513,2025-02-21,,🤝 base merges and moerges,16.194616822912348,42.30275668559422,19.287938293762227,4.003021148036254,4.4742729306487705,9.934375000000001,17.165336879432623
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,3.085,2025-02-27,,🤝 base merges and moerges,19.961623188488065,40.119549462093914,24.370416982068875,18.051359516616312,3.6912751677852316,12.871875000000001,20.665263002364064
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,1.236,2025-03-05,llama3.2,🤝 base merges and moerges,15.011891964697455,58.89905450870358,9.728333239440493,7.477341389728095,2.2371364653243813,2.8106770833333345,8.918809101654844
Nexusflow/NexusRaven-V2-13B,13.0,2024-06-12,other,🔶 fine-tuned on domain-specific datasets,8.488064786804268,17.90781792311068,15.336448395229596,2.9456193353474323,1.342281879194629,3.7109374999999996,9.685283687943262
NikolaSigmoid/AceMath-1.5B-Instruct-1epoch,1.791,2025-03-06,,🔶 fine-tuned on domain-specific datasets,17.507477680245945,28.48918646967823,19.829634263073658,30.513595166163142,3.6912751677852316,7.230468750000003,15.290706264775414
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,0.928,2025-03-06,apache-2.0,🔶 fine-tuned on domain-specific datasets,4.389863637734279,18.08024929409522,1.586299722165597,0.0,0.7829977628635317,4.303125,1.5865100472813234
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,1.157,2025-03-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.5788564701687924,17.48571567884325,0.3579812834224598,0.0,0.0,2.2460937499999996,1.383348108747044
NikolaSigmoid/acemath-200,1.791,2025-03-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,17.507477680245945,28.48918646967823,19.829634263073658,30.513595166163142,3.6912751677852316,7.230468750000003,15.290706264775414
NikolaSigmoid/phi-4-14b,14.704,2025-02-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,29.913839706837063,5.607898154674043,52.50069258575488,29.38066465256798,20.46979865771812,23.985937499999995,47.538046690307326
NikolaSigmoid/phi-4-1steps,14.704,2025-03-06,apache-2.0,🔶 fine-tuned on domain-specific datasets,29.87038792129772,5.275668559422333,52.760921126950045,29.83383685800604,20.246085011185684,23.62317708333333,47.48263888888889
NikolaSigmoid/phi-4-300steps,14.704,2025-03-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,29.960260183698754,5.607898154674043,52.64505879688579,29.45619335347432,20.69351230425056,23.719270833333326,47.63962765957447
Nitral-AI/Captain-Eris-BMO_Violent-GRPO-v0.420,12.248,2025-02-23,other,🤝 base merges and moerges,25.923807450212067,63.12805578088361,30.43355174896298,13.141993957703926,7.941834451901568,12.050260416666662,28.847148345153663
Nitral-AI/Captain-Eris_BMO-Violent-12B,12.248,2025-02-23,other,🤝 base merges and moerges,25.922969151836924,61.5218730745533,31.041896932456876,13.670694864048338,7.941834451901568,12.791406249999996,28.570109338061467
Nitral-AI/Captain-Eris_Violet-GRPO-v0.420,12.248,2025-02-17,other,🔶 fine-tuned on domain-specific datasets,25.272146530177896,62.615970070523986,31.108573670502523,10.80060422960725,6.487695749440718,12.456249999999997,28.1637854609929
Nitral-AI/Captain-Eris_Violet-V0.420-12B,12.248,2025-01-04,other,🤝 base merges and moerges,23.626620517485538,43.39186691312385,35.32694075023367,10.725075528700906,8.165548098434002,13.899479166666666,30.250812647754138
Nitral-AI/Captain_BMO-12B,12.248,2025-01-04,other,🔶 fine-tuned on domain-specific datasets,23.21048454065836,47.50595087700634,32.44069784748834,13.972809667673717,9.284116331096197,7.516927083333335,28.54240543735224
Nitral-AI/Hathor_Stable-v0.2-L3-8B,8.03,2024-07-02,other,🔶 fine-tuned on domain-specific datasets,25.917956738512263,71.74840534226962,32.826028565585965,10.498489425981873,4.921700223713646,5.557812500000004,29.955304373522463
Nitral-AI/Hathor_Tahsin-L3-8B-v0.85,8.03,2025-01-26,other,🔶 fine-tuned on domain-specific datasets,25.499607921720123,71.10145524984819,32.71311306903596,10.045317220543806,4.697986577181204,4.216666666666668,30.223108747044915
Nitral-AI/Nera_Noctis-12B,12.248,2025-01-26,other,🔶 fine-tuned on domain-specific datasets,20.661351605876916,45.61751707691148,31.86959138887418,8.761329305135952,1.7897091722595053,8.50494791666667,27.425014775413715
Nohobby/MS-Schisandra-22B-v0.1,22.247,2024-10-30,other,🤝 base merges and moerges,30.1116442664472,63.312898664432595,40.01139961622215,22.280966767371602,10.96196868008949,9.70546875,34.39716312056737
Nohobby/MS-Schisandra-22B-v0.2,22.247,2024-11-02,other,🤝 base merges and moerges,30.28148918014972,63.82997114323328,40.614458088552716,20.31722054380665,11.409395973154364,10.668229166666668,34.84966016548463
Norquinal/Alpha,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",12.081123216031896,28.029517236488076,8.664581329003166,5.740181268882175,2.0134228187919474,5.785416666666667,22.25361997635934
Norquinal/Bravo,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",13.664477714927271,30.24519386339357,10.654043944684554,5.740181268882175,4.250559284116329,7.458072916666668,23.63881501182033
Norquinal/Charlie,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",13.162885018671325,30.609892862050472,9.860055463308887,5.81570996978852,2.796420581655479,6.6442708333333345,23.250960401891252
Norquinal/Delta,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",11.354799915155942,25.384202804115304,9.097511313782466,6.117824773413897,1.4541387024608499,4.310937500000001,21.76418439716312
Norquinal/Echo,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",13.446736463673105,31.579099012841482,10.011495800063487,5.740181268882175,3.9149888143176734,6.1559895833333345,23.278664302600472
Norquinal/Foxtrot,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",13.353623855929653,30.115316249772825,10.170272602468412,5.81570996978852,4.921700223713646,6.318750000000001,22.779994089834513
Norquinal/Golf,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",13.926818361317823,35.33601953926692,9.898588822688339,5.362537764350453,5.369127516778524,4.750000000000002,22.844636524822693
Norquinal/Hotel,8.03,2024-11-30,,"💬 chat models (RLHF, DPO, IFT, ...)",13.283271661420043,32.15113676157041,11.514936892426823,5.287009063444108,3.9149888143176734,2.869531250000001,23.96202718676123
NotASI/FineTome-Llama3.2-1B-0929,1.236,2024-10-04,llama3.2,🔶 fine-tuned on domain-specific datasets,9.953180599897282,39.9072239435808,5.741405038838561,3.625377643504532,3.0201342281879207,2.6617187500000004,4.763223995271866
NotASI/FineTome-Llama3.2-3B-1002,3.0,2024-10-05,llama3.2,🔶 fine-tuned on domain-specific datasets,16.7624003049829,54.744965580216046,19.52006065248879,6.268882175226587,0.11185682326622093,3.963802083333334,15.96483451536643
NotASI/FineTome-v1.5-Llama3.2-1B-1007,1.236,2024-10-07,llama3.2,🔶 fine-tuned on domain-specific datasets,9.24257019295171,39.237777984636324,5.801724673541757,3.1722054380664653,0.0,2.498958333333334,4.744754728132387
NotASI/FineTome-v1.5-Llama3.2-3B-1007,3.213,2024-10-07,llama3.2,🔶 fine-tuned on domain-specific datasets,17.113696212626593,55.077195175467764,19.457219278849333,6.419939577039275,1.5659955257270708,4.067708333333334,16.094119385342786
NousResearch/DeepHermes-3-Mistral-24B-Preview,23.572,2025-03-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,31.98701372074271,45.357761849669984,48.963404310757504,25.755287009063444,15.99552572706935,15.95833333333333,39.891770094562645
NousResearch/Hermes-2-Pro-Llama-3-8B,8.031,2024-06-13,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",22.06997572152565,53.61839918084017,30.667993420825,8.38368580060423,5.7046979865771785,11.246614583333335,22.798463356973993
NousResearch/Hermes-2-Pro-Mistral-7B,7.242,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",21.840576807207686,56.68337788179808,29.427578860536,6.042296072507553,3.1319910514541416,14.132552083333337,21.625664893617017
NousResearch/Hermes-2-Theta-Llama-3-8B,8.03,2024-07-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,24.78837646080699,65.17883659800441,32.046073848075835,9.667673716012084,7.158836689038028,8.36197916666667,26.316858747044915
NousResearch/Hermes-3-Llama-3.1-70B,70.554,2024-08-28,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",38.51477067349896,76.61438316998897,53.76540869130056,20.996978851963746,14.876957494407161,23.42864583333333,41.40625
NousResearch/Hermes-3-Llama-3.1-8B,8.03,2024-08-28,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",23.49087671148001,61.70172918966122,30.724096614147953,4.758308157099698,6.375838926174497,13.617187499999995,23.768099881796687
